rxns	rxnNames	grRules	subSystems	Std_GEM	Std_ecM	Std_ecP	HiT_GEM	HiT_ecM	HiT_ecP	LpH_GEM	LpH_ecM	LpH_ecP	Osm_GEM	Osm_ecM	Osm_ecP
r_1473	antiport: H+ vs L-tryptophan [e]<=>[c]	KLMA_80174 or KLMA_40123 or KLMA_60074 or KLMA_10789 or KLMA_10394 or KLMA_10071 or KLMA_80054 or KLMA_80071 or KLMA_10009 or KLMA_30001 or KLMA_50001 or KLMA_60558 or KLMA_70001 or KLMA_20366 or KLMA_30073 or KLMA_80416 or KLMA_50233 or KLMA_50232 or KLMA_10532 or KLMA_40096 or KLMA_20544 or KLMA_20151 or KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1474	antiport: H+ vs L-tyrosine [e]<=>[c]	KLMA_80174 or KLMA_40123 or KLMA_60074 or KLMA_10789 or KLMA_10394 or KLMA_10071 or KLMA_80054 or KLMA_80071 or KLMA_10009 or KLMA_30001 or KLMA_50001 or KLMA_60558 or KLMA_70001 or KLMA_20366 or KLMA_30073 or KLMA_80416 or KLMA_50233 or KLMA_50232 or KLMA_10532 or KLMA_40096 or KLMA_20544 or KLMA_20151 or KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1475	antiport: H+ vs L-valine [e]<=>[c]	KLMA_80174 or KLMA_40123 or KLMA_60074 or KLMA_10789 or KLMA_10394 or KLMA_10071 or KLMA_80054 or KLMA_80071 or KLMA_10009 or KLMA_30001 or KLMA_50001 or KLMA_60558 or KLMA_70001 or KLMA_20366 or KLMA_30073 or KLMA_50233 or KLMA_50232 or KLMA_10532 or KLMA_40096 or KLMA_20544 or KLMA_20151 or KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1476	antiport: H+ vs laurate [e]<=>[c]	KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1477	antiport: H+ vs linoleate [e]<=>[c]	KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1478	antiport: H+ vs nicotinate [e]<=>[c]	KLMA_80174 or KLMA_10635 or KLMA_60414 or KLMA_10789 or KLMA_10370 or KLMA_20826 or KLMA_80071 or KLMA_20258 or KLMA_10009 or KLMA_20284 or KLMA_30001 or KLMA_30601 or KLMA_30672 or KLMA_40006 or KLMA_50001 or KLMA_50121 or KLMA_60558 or KLMA_70001 or KLMA_50233 or KLMA_50332 or KLMA_80074 or KLMA_10475 or KLMA_40096 or KLMA_20544 or KLMA_20151 or KLMA_10831 or KLMA_40019 or KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	2.25609445791974e-07	2.56058541689419e-07	1.98000000395382e-07	1.99980000559208e-07	2.01999798037783e-07	1.98000000027621e-07	1.99980000337163e-07	2.01999798232072e-07	1.97999999951293e-07	1.99980000337163e-07	2.01999798221664e-07	1.97999999909659e-07
r_1479	antiport: H+ vs nitric oxide [e]<=>[c]	KLMA_80174 or KLMA_10519 or KLMA_10008 or KLMA_10010 or KLMA_40087 or KLMA_10789 or KLMA_40627 or KLMA_80071 or KLMA_10009 or KLMA_30001 or KLMA_50001 or KLMA_50327 or KLMA_60558 or KLMA_70001 or KLMA_50233 or KLMA_30276 or KLMA_40096 or KLMA_20544 or KLMA_20151 or KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1480	antiport: H+ vs O-acetylcarnitine [c]<=>[m]	KLMA_70354 or KLMA_60531 or KLMA_80106 or KLMA_60041 or KLMA_30093 or KLMA_20795 or KLMA_20485 or KLMA_50433 or KLMA_50396 or KLMA_80068	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1481	antiport: H+ vs oleate [e]<=>[c]	KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1482	antiport: H+ vs oxaloacetate [c]<=>[m]	KLMA_70354 or KLMA_60531 or KLMA_60041 or KLMA_30093 or KLMA_20795 or KLMA_20485 or KLMA_50433 or KLMA_80068	Transport reactions (facilitated diffusion)	0	0.00786239075575468	0	0	0.030730309422248	0	0	0	0	0	0	0
r_1483	antiport: H+ vs oxaloacetate [e]<=>[c]	KLMA_70354 or KLMA_60531 or KLMA_60041 or KLMA_30093 or KLMA_20795 or KLMA_20485 or KLMA_50433 or KLMA_80068	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1484	antiport: H+ vs palmitoleate [e]<=>[c]	KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1485	antiport: H+ vs phosphate [c]<=>[m]	KLMA_70354 or KLMA_60531 or KLMA_30093 or KLMA_20795 or KLMA_50433 or KLMA_80068	Transport reactions (facilitated diffusion)	8.85044101330556	7.88516788494923	7.66630986816625	19.7137652520831	3.51167344502654	5.23696264852527	11.6650818859996	4.49583932906084	8.50830580772755	12.59387996652	4.35443622141729	5.56990633011727
r_1486	antiport: H+ vs phosphate [e]<=>[c]	KLMA_70354 or KLMA_60531 or KLMA_30093 or KLMA_20795 or KLMA_50433 or KLMA_80068	Transport reactions (facilitated diffusion)	0.0171438821647136	0	0.0150458623573453	0.0151963209809105	0	0.0150458623573391	0.0151963209809176	0.0178449628226848	0.0180619061408862	0.0151963209809323	0.0178449628226907	0.0339802258931117
r_1487	antiport: H+ vs pyridoxal [e]<=>[c]	KLMA_80071 or KLMA_40096 or KLMA_20544	Transport reactions (facilitated diffusion)	0.00010682	0	0	0.00010682	0	0	0.00010682	0	0	0.00010682	0	0
r_1488	antiport: H+ vs pyridoxine [e]<=>[c]	KLMA_80071 or KLMA_40096 or KLMA_20544	Transport reactions (facilitated diffusion)	-0.00010682	0	0	-0.00010682	0	0	-0.00010682	0	0	-0.00010682	0	0
r_1489	antiport: H+ vs riboflavin [e]<=>[c]	KLMA_80174 or KLMA_10519 or KLMA_10008 or KLMA_10010 or KLMA_40087 or KLMA_10789 or KLMA_40627 or KLMA_80071 or KLMA_10009 or KLMA_30001 or KLMA_50001 or KLMA_50327 or KLMA_60558 or KLMA_70001 or KLMA_50233 or KLMA_30276 or KLMA_40096 or KLMA_20544 or KLMA_20151 or KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	-0	0	0	0	0	0	0	0	0	0	0
r_1490	antiport: H+ vs succinate [e]<=>[c]	KLMA_70354 or KLMA_80174 or KLMA_10519 or KLMA_10008 or KLMA_10010 or KLMA_40087 or KLMA_10789 or KLMA_60531 or KLMA_40627 or KLMA_80071 or KLMA_10009 or KLMA_30001 or KLMA_50001 or KLMA_50327 or KLMA_60558 or KLMA_70001 or KLMA_30093 or KLMA_20795 or KLMA_50233 or KLMA_30276 or KLMA_50433 or KLMA_40096 or KLMA_20544 or KLMA_20151 or KLMA_40084 or KLMA_50139 or KLMA_80068	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1491	antiport: H+ vs sulphate [e]<=>[c]	KLMA_70354 or KLMA_60531 or KLMA_30093 or KLMA_20795 or KLMA_50433 or KLMA_80068	Transport reactions (facilitated diffusion)	0	0.00199969388685496	0	0	0	0	0	0.00157752113479288	0.00245667012847718	0	0.00157752113479289	0.00435171180988725
r_1492	antiport: H+ vs thiamine [e]<=>[c]	KLMA_10519 or KLMA_10008 or KLMA_10010 or KLMA_40087 or KLMA_40627 or KLMA_80071 or KLMA_50327 or KLMA_50233 or KLMA_30276 or KLMA_40096 or KLMA_20544 or KLMA_20151 or KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	-1.12804722919472e-07	0	-9.90000000034019e-08	-9.999e-08	0	-9.9e-08	-9.999e-08	-1.00999899e-07	-9.9e-08	-9.999e-08	-1.00999899e-07	-9.9e-08
r_1493	antiport: H+ vs uracil [e]<=>[c]	KLMA_80174 or KLMA_10519 or KLMA_10008 or KLMA_10010 or KLMA_40087 or KLMA_10789 or KLMA_40627 or KLMA_80071 or KLMA_10009 or KLMA_30001 or KLMA_50001 or KLMA_50327 or KLMA_60558 or KLMA_70001 or KLMA_50233 or KLMA_30276 or KLMA_40096 or KLMA_20544 or KLMA_20151 or KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1494	antiport: H+ vs vitamin D2 [e]<=>[c]	KLMA_80174 or KLMA_10519 or KLMA_10008 or KLMA_10010 or KLMA_40087 or KLMA_10789 or KLMA_40627 or KLMA_80071 or KLMA_10009 or KLMA_30001 or KLMA_50001 or KLMA_50327 or KLMA_60558 or KLMA_70001 or KLMA_50233 or KLMA_30276 or KLMA_40096 or KLMA_20544 or KLMA_20151 or KLMA_40084 or KLMA_50139	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1495	antiport: H+, isocitrate vs phosphoenolpyruvate [e]<=>[c]	KLMA_70354 or KLMA_60531 or KLMA_80106 or KLMA_60041 or KLMA_30093 or KLMA_20795 or KLMA_20485 or KLMA_20592 or KLMA_50433 or KLMA_80068	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1496	antiport: H+, isocitrate vs succinate [e]<=>[c]	KLMA_70354 or KLMA_60531 or KLMA_80106 or KLMA_60041 or KLMA_30093 or KLMA_20795 or KLMA_20485 or KLMA_20592 or KLMA_50433 or KLMA_80068	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1497	antiport: H+, putrescine [e]<=>[c]	KLMA_10789 or KLMA_50233 or KLMA_40096 or KLMA_20544 or KLMA_10386	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1498	antiport: H+, sodium [e]<=>[c]	KLMA_50506	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1499	antiport: H+, spermidine [e]<=>[c]	KLMA_10789 or KLMA_50233 or KLMA_40096 or KLMA_20544 or KLMA_10386	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1500	antiport: IDP vs ITP [c]<=>[e]	KLMA_20795 or KLMA_20485	Transport reactions (facilitated diffusion)	-1.00714130989595	0	-0.0310960734263799	0	0	0	0	-0.00121355382178649	-0.0356962208338341	0	0	0
r_1501	antiport: L-cysteine vs L-glutamate [e]<=>[c]	KLMA_20366 or KLMA_30073 or KLMA_80416	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1502	antiport: L-serine vs L-threonine [e]<=>[c]	KLMA_20366	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1503	antiport: phosphate vs phosphoenolpyruvate [e]<=>[c]	KLMA_50267 or KLMA_20323	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1504	antiport: phosphate vs succinate [m]<=>[c]	KLMA_60531 or KLMA_30093 or KLMA_20795 or KLMA_20485 or KLMA_50433	Transport reactions (facilitated diffusion)	0.114484981579399	1.13174676498215	0.157606295141141	2.8847947882352	0.0286584373265059	0.0329076907209687	1.6923947882352	0.0286584373265134	0.339341303685893	1.8299947882352	0.02865843732652	0.225467980132957
r_1505	antiport: phosphate vs succinate [m]<=>[c]	KLMA_60531 or KLMA_30093 or KLMA_20795 or KLMA_20485 or KLMA_50433	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1506	antiport: spermine, H+ [e]<=>[c]	KLMA_10789 or KLMA_50233 or KLMA_40096 or KLMA_20544 or KLMA_10386	Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1507	antiport: UDP vs UTP [m]<=>[c]	KLMA_60531 or KLMA_30093 or KLMA_20592 or KLMA_50396 or KLMA_80068	Transport reactions (facilitated diffusion)	-0.180909502737235	0	-0.221057842250352	-0.160358012595	-0.161941776141642	-0.220970698917069	-0.160358012595	0	0	-0.160358012595	0	0
r_1508	antiport: UMP vs UTP [m]<=>[c]	KLMA_60531 or KLMA_30093 or KLMA_20592 or KLMA_50396 or KLMA_80068	Transport reactions (facilitated diffusion)	-0.00400236969012427	0	-0.003512571008265	-0.00354769671834766	-0.00358352845520296	-0.00351257100826485	-0.00354769671834766	-0.00358352845520296	-0.00351257100826508	-0.00354769671834766	-0.00358352845520296	-0.003512571008265
r_1509	diffusion: (R,R)-2,3-butanediol[c]<=>[e]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1510	diffusion: (R)-carnitine [e]<=>[c]	KLMA_20691 or KLMA_60040 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1511	diffusion: (R)-lactate [e]<=>[c]	KLMA_20691 or KLMA_60040 or KLMA_20423 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1512	diffusion: (R)-lactate [e]<=>[c]	KLMA_20691 or KLMA_60040 or KLMA_20423 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1513	diffusion: (R)-mevalonate[e]<=>[c]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1514	diffusion: (S)-1-pyrroline-5-carboxylate [m]=>[c]	KLMA_30208	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1515	diffusion: (S)-3-methyl-2-oxopentanoate [m]<=>[c]	KLMA_60040	Transport reactions (diffusion)	0.0109074774969636	0.0172592765098579	0.009572651253	0.00966837776553	0.0136155206776957	0.009572651253	0.00966837776553	0.0136155206776957	0.0140434368684885	0.00966837776553	0.0136155206776957	0.015495344909154
r_1516	diffusion: (S)-3-methyl-2-oxopentanoate[e]<=>[c]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1517	diffusion: (S)-lactate [e]<=>[c]	KLMA_20691 or KLMA_60040 or KLMA_20423 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1518	diffusion: (S)-lactate [e]<=>[c]	KLMA_20691 or KLMA_60040 or KLMA_20423 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1519	diffusion: (S)-malate [c]<=>[e]	KLMA_20691 or KLMA_60040 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1520	diffusion: 14-demethyllanosterol[e]<=>[c]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1521	diffusion: 2-(alpha-hydroxyethyl)thiamine diphosphate [m]=>[c]	KLMA_30208	Transport reactions (diffusion)	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_1522	diffusion: 2-dehydropantoate [m]<=>[c]	KLMA_60040	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0.000576062282077672	0	0	0
r_1523	diffusion: 2-dehydropantoate [m]=>[c]	KLMA_30208	Transport reactions (diffusion)	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_1524	diffusion: 2-isopropylmalate [m]<=>[c]	KLMA_60040	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1525	diffusion: 2-isopropylmalate [m]=>[c]	KLMA_30208	Transport reactions (diffusion)	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_1526	diffusion: 2-isopropylmalate[c]<=>[e]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1527	diffusion: 2-methylcitrate [m]<=>[c]	KLMA_60040	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1528	diffusion: 2-oxoglutarate [e]<=>[c]	KLMA_20691 or KLMA_60040 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1529	diffusion: 2-phenylethanol [e]<=>[c]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1530	diffusion: 2-phenylethanol [m]<=>[c]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1531	diffusion: 2'-deoxyadenosine [e]<=>[c]	KLMA_30234	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1532	diffusion: 2'-deoxyguanosine [e]<=>[c]	KLMA_30234	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1533	diffusion: 2'-deoxyinosine [e]<=>[c]	KLMA_30234	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1534	diffusion: 2'-deoxyuridine [e]<=>[c]	KLMA_30234	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1535	diffusion: 3-methoxy-4-hydroxymandelate [m]=>[c]	KLMA_30208	Transport reactions (diffusion)	-0	-0	0	0	0	0	0	0	0	0	0	0
r_1536	diffusion: 3-methoxy-4-hydroxymandelate[ [c]<=>[m]	KLMA_60040	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1537	diffusion: 3-methyl-2-oxobutanoate [c]<=>[r]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1538	diffusion: 3-methyl-2-oxobutanoate [m]<=>[c]	KLMA_60040	Transport reactions (diffusion)	0.0106309250095963	0.0168217038280589	0.0093299424768	0	0.013270327766879	0.0093299424768	0	0.013270327766879	0.0136873740301056	0	0.013270327766879	0.0151024698215424
r_1539	diffusion: 3-methyl-2-oxobutanoate [m]=>[c]	KLMA_30208	Transport reactions (diffusion)	-0	0	0	0.009423241901568	0	0	0.009423241901568	0	0	0.009423241901568	0	0
r_1540	diffusion: 3-methylbutanal[c]<=>[e]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1541	diffusion: 3-methylbutanal[c]<=>[m]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1542	diffusion: 3,4-dihydroxyphenylacetate [c]<=>[m]	KLMA_60040	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1543	diffusion: 3,4-dihydroxyphenylacetate [m]=>[c]	KLMA_30208	Transport reactions (diffusion)	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_1544	diffusion: 4-aminobenzoate [e]<=>[c]	KLMA_20691 or KLMA_60040 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	-1.12804722920273e-07	-1.28029270828112e-07	-9.90000000011793e-08	-9.99900000020482e-08	-1.00999898998996e-07	-9.89999999999325e-08	-9.99900000020482e-08	-1.00999898998996e-07	-9.90000000046488e-08	-9.99899999985787e-08	-1.00999898992057e-07	-9.90000000046488e-08
r_1545	diffusion: 4-methyl-2-oxopentanoate [m]<=>[c]	KLMA_60040	Transport reactions (diffusion)	0	0.0266005783214631	0.0147536694261	0.014901206120361	0.0209846990960299	0.0147536694261	0.014901206120361	0.0209846990960299	0.0216441840079625	0.014901206120361	0.0209846990960299	0.0238819100780898
r_1546	diffusion: 4-methyl-2-oxopentanoate [m]=>[c]	KLMA_30208	Transport reactions (diffusion)	0.0168109453702696	0	0	-0	0	0	-0	0	0	-0	0	0
r_1547	diffusion: 5-aminolevulinate[c]<=>[m]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1548	diffusion: 5-formyltetrahydrofolic acid[e]<=>[c]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1549	diffusion: 7,8-diaminononanoate[e]<=>[c]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1550	diffusion: 9H-xanthine[e]<=>[c]		Transport reactions (diffusion)	0	0	-0.0060912687413372	0	0	-3.41234293248435e-05	0	0	-0.00550427187931591	0	0	0
r_1551	diffusion: acetaldehyde[e]<=>[c]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1552	diffusion: acetaldehyde[m]<=>[c]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1553	diffusion: acetate [c]<=>[m]	KLMA_60040	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1554	diffusion: acetate [e]<=>[c]	KLMA_20009 or KLMA_20099 or KLMA_70455 or KLMA_20586 or KLMA_20587 or KLMA_20691 or KLMA_60040 or KLMA_20423 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1555	diffusion: acetate [m]=>[c]	KLMA_30208	Transport reactions (diffusion)	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_1556	diffusion: adenosine [e]<=>[c]	KLMA_30234	Transport reactions (diffusion)	0	0	0	0	0	-0.00438736428301965	0	0	0	0	0	-0.0035378454003986
r_1557	diffusion: adenosine 3',5'-bismonophosphate [e]<=>[c]	KLMA_30234	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	-0.0083654249053914
r_1558	diffusion: ADP [e]<=>[c]	KLMA_30234	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1559	diffusion: allantoate[e]=>[c]	KLMA_50040 or KLMA_70214 or KLMA_10102 or KLMA_70424 or KLMA_80233 or KLMA_70152 or KLMA_80122 or KLMA_40123 or KLMA_10005 or KLMA_20833 or KLMA_50637 or KLMA_10106 or KLMA_60074 or KLMA_10394 or KLMA_10071 or KLMA_80054 or KLMA_30509 or KLMA_10107 or KLMA_30073 or KLMA_30017 or KLMA_60221 or KLMA_50232 or KLMA_30352 or KLMA_50507 or KLMA_10532 or KLMA_10386 or KLMA_70384 or KLMA_80006 or KLMA_80007	Transport reactions (diffusion)	0	0	-0	0	0	-0	0	0	-0	0	0	-0
r_1560	diffusion: allantoin [e]=>[c]	KLMA_50040 or KLMA_70214 or KLMA_10102 or KLMA_70424 or KLMA_80233 or KLMA_70152 or KLMA_80122 or KLMA_40123 or KLMA_10005 or KLMA_20833 or KLMA_50637 or KLMA_10106 or KLMA_60074 or KLMA_10394 or KLMA_10071 or KLMA_80054 or KLMA_30509 or KLMA_10107 or KLMA_30073 or KLMA_30017 or KLMA_60221 or KLMA_50232 or KLMA_30352 or KLMA_50507 or KLMA_10532 or KLMA_10386 or KLMA_70384 or KLMA_80006 or KLMA_80007	Transport reactions (diffusion)	0	0	-0	0	0	-0	0	0	-0	0	0	-0
r_1561	diffusion: alpha-D-glucosamine 6-phosphate[e]<=>[c]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1562	diffusion: alpha-D-glucose [e]<=>[c]	KLMA_10545 or KLMA_10546 or KLMA_10547 or KLMA_50032 or KLMA_80389 or KLMA_70003 or KLMA_80273 or KLMA_50360 or KLMA_50361 or KLMA_50362 or KLMA_20402 or KLMA_20580 or KLMA_70050 or KLMA_20830 or KLMA_30010 or KLMA_30728 or KLMA_80005 or KLMA_20638 or KLMA_50363 or KLMA_50364 or KLMA_60507 or KLMA_30607 or KLMA_60180 or KLMA_40096 or KLMA_20544 or KLMA_70145 or KLMA_80101	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1563	diffusion: ammonium [e]<=>[c]	KLMA_20009 or KLMA_20099 or KLMA_70455 or KLMA_20586 or KLMA_20587 or KLMA_20766 or KLMA_70289	Transport reactions (diffusion)	0.318694086224442	0.465712226205998	0.304058280353033	0.282490137441553	0.367391671495733	0.301766520520079	0.282490137441552	0.367391671495752	0.445180586123893	0.282490137441565	0.367391671495768	0.5172598010996
r_1564	diffusion: ammonium [m]<=>[c]		Transport reactions (diffusion)	0.0109079287158553	0.0172597886269412	0.009573047253	0.00966877772553	0.0136159246772917	0.009573047253	0.00966877772553	0.0136159246772917	0.0140438328684885	0.00966877772553	0.0136159246772917	0.015495740909154
r_1565	diffusion: ascorbate [e]<=>[c]	KLMA_20691 or KLMA_60040 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1566	diffusion: ATP [e]<=>[c]	KLMA_30234 or KLMA_20691 or KLMA_60040 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1567	diffusion: beta-alanine [e]=>[c]	KLMA_40152 or KLMA_10689 or KLMA_50112 or KLMA_70218 or KLMA_10527 or KLMA_80235	Transport reactions (diffusion)	-0	-0	0	-0	-0	0	-0	0	0	-0	0	0
r_1568	diffusion: beta-D-fructose [e]<=>[c]	KLMA_10545 or KLMA_10546 or KLMA_10547 or KLMA_50032 or KLMA_80389 or KLMA_70003 or KLMA_80273 or KLMA_50360 or KLMA_50361 or KLMA_50362 or KLMA_20402 or KLMA_20580 or KLMA_70050 or KLMA_20830 or KLMA_30010 or KLMA_30728 or KLMA_80005 or KLMA_20638 or KLMA_50363 or KLMA_50364 or KLMA_60507 or KLMA_30607 or KLMA_60180 or KLMA_40096 or KLMA_20544 or KLMA_70145 or KLMA_80101	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1569	diffusion: beta-D-glucose [e]<=>[c]	KLMA_10545 or KLMA_10546 or KLMA_10547 or KLMA_50032 or KLMA_80389 or KLMA_70003 or KLMA_80273 or KLMA_50360 or KLMA_50361 or KLMA_50362 or KLMA_20402 or KLMA_20580 or KLMA_70050 or KLMA_20830 or KLMA_30010 or KLMA_30728 or KLMA_80005 or KLMA_20638 or KLMA_50363 or KLMA_50364 or KLMA_60507 or KLMA_30607 or KLMA_60180 or KLMA_40096 or KLMA_20544 or KLMA_70145 or KLMA_80101	Transport reactions (diffusion)	0	1.54230795944402	0	0	0	0	0	0	0	0	0	0
r_1570	diffusion: beta-D-glucose 6-phosphate [e]<=>[c]	KLMA_20691 or KLMA_60040 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1571	diffusion: bicarbonate [e]<=>[c]	KLMA_20691 or KLMA_60040 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1572	diffusion: bicarbonate [m]=>[c]	KLMA_30208	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1573	diffusion: butanoic acid [e]<=>[c]	KLMA_20691 or KLMA_20459 or KLMA_80367 or KLMA_50592 or KLMA_10712 or KLMA_50274	Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
r_1574	diffusion: butanoyl-CoA [c]<=>[m]		Transport reactions (diffusion)	0	0	0	0	0	0	0	0	0	0	0	0
