uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
P32582	YGR155W	0.0000133	0.0000138	0.0000119	0.00000746	0.0000108	0.00000853	0.0000114	0.0000113	0.0000124	0.0000106	0.0000118	0.0000116
P08536	YJR010W	0.00000836	0.000013	0.00000913	0.00000682	0.0000141	0.0000127	0.0000107	0.00001	0.0000123	0.0000124	0.0000157	0.0000157
P05750	YNL178W	0.0000259	0.000036	0.0000316	0.0000264	0.0000294	0.0000283	0.0000405	0.0000294	0.0000361	0.0000326	0.0000342	0.0000254
P49090	YGR124W	0.00000759	0.00000473	0.0000042	0.00000445	0.00000379	0.00000451	0.00000481	0.00000266	0.00000328	0.00000278	0.00000367	0.00000526
P49089	YPR145W	0.00000602	0.00000564	0.00000455	0.00000326	0.00000301	0.00000314	0.00000559	0.00000488	0.00000579	0.00000211	0.00000329	0.00000342
P38788	YHR064C	0.0000082	0.0000104	0.00000865	0.00000929	0.00000753	0.00000775	0.00000731	0.00000619	0.0000088	0.00000945	0.0000105	0.0000102
P39522	YJR016C	0.0000101	0.0000106	0.000012	0.00000602	0.00000723	0.00000635	0.00000744	0.00000772	0.0000065	0.00000856	0.00000797	0.00000587
Q03690	YMR012W	0.00000296	0.00000311	0.00000312	0.00000245	0.00000272	0.00000231	0.00000133	0.00000211	0.00000278	0.00000297	0.00000311	0.00000319
P25294	YNL007C	0.0000204	0.0000191	0.0000134	0.0000191	0.0000199	0.0000223	0.0000169	0.0000155	0.000017	0.0000194	0.0000204	0.000019
P16120	YCR053W	0.0000102	0.0000135	0.0000101	0.0000073	0.00000877	0.00000587	0.00000852	0.00000827	0.0000103	0.0000104	0.00000849	0.00000864
P38158	YBR299W	0.00000142	0.00000227	0.000000987	0.00000153	0.00000103	0.00000189	0.00000234	0.00000167	0.00000282	0.00000339	0.00000608	0.0000051
0	0	0.00000179	0.00000286	0.00000125	0.00000193	0.0000013	0.00000238	0.00000259	0.00000211	0.00000312	0.00000383	0.0000071	0.0000055
P53051	YGR287C	0	0	0	0	0	0	0	0	0	0.00000202	0.00000429	0.00000264
P13711	YGL205W	0.00000659	0.00000618	0.00000665	0.00000617	0.0000057	0.00000593	0.00000515	0.00000502	0.00000768	0.00000592	0.00000848	0.00000647
P80210	YNL220W	0.00000839	0.0000108	0.0000117	0.00000875	0.00000911	0.0000117	0.0000091	0.00001	0.0000125	0.0000134	0.0000184	0.0000132
P17076	YHL033C	0.0000201	0.0000221	0.0000152	0.000029	0.0000185	0.0000219	0.0000318	0.0000251	0.0000225	0.000017	0.0000209	0.0000217
P29453	YLL045C	0.0000185	0.0000221	0.0000152	0.0000256	0.0000155	0.0000201	0.0000287	0.000022	0.0000193	0.000013	0.0000194	0.0000189
(P0CH09-P0CH08)	YKR094C YIL148W	0.0000169	0.0000188	0.0000243	0.0000344	0.0000216	0.0000257	0.00002	0.0000136	0.0000149	0.000017	0.0000074	0.00000817
P05759	YLR167W	0.000013	0.0000122	0.0000188	0.0000266	0.0000193	0.0000198	0.0000155	0.00000863	0.0000115	0.0000132	0.00000572	0.00000796
P41805	YLR075W	0.0000339	0.0000361	0.0000321	0.000034	0.0000354	0.0000273	0.0000358	0.0000373	0.0000364	0.0000287	0.0000387	0.0000325
P23641	YJR077C	0.0000176	0.0000165	0.0000182	0.0000217	0.0000226	0.0000192	0.0000139	0.0000176	0.000018	0.000026	0.0000301	0.0000241
P32565	YIL075C	0.0000041	0.00000335	0.00000469	0.00000361	0.00000376	0.00000362	0.00000263	0.00000332	0.00000412	0.00000303	0.00000489	0.00000368
P07702	YBR115C	0.00000325	0.00000304	0.00000313	0.00000316	0.00000171	0.00000188	0.00000158	0.00000151	0.0000023	0.00000275	0.00000245	0.00000294
P39518	YER015W	0.00000665	0.0000066	0.0000064	0.00000658	0.00000762	0.00000725	0.00000489	0.00000538	0.00000661	0.00000777	0.00000815	0.0000062
P38998	YIR034C	0.0000144	0.0000175	0.0000189	0.0000127	0.0000132	0.0000114	0.000013	0.0000125	0.0000146	0.0000198	0.0000176	0.0000148
P38764	YHR027C	0.00000356	0.00000268	0.000003	0.00000272	0.00000305	0.00000264	0.00000337	0.00000196	0.00000315	0.00000242	0.00000529	0.00000533
P21576	YKR001C	0.00000766	0.00000484	0.00000534	0.00000599	0.00000475	0.0000065	0.00000532	0.0000055	0.00000528	0.00000505	0.00000459	0.00000539
P14742	YKL104C	0.00000745	0.00000658	0.00000612	0.00000695	0.00000806	0.00000676	0.00000517	0.00000502	0.00000549	0.00000491	0.00000515	0.00000347
P32340	YML120C	0.000013	0.0000109	0.00000809	0.00000678	0.00000821	0.00000588	0.00000959	0.0000117	0.00000967	0.0000136	0.0000149	0.0000156
0	0	0.00000363	0.00000298	0.00000285	0.00000447	0.00000292	0.00000552	0.00000267	0.00000258	0.00000542	0.00000167	0.00000175	0.00000121
P38695	YHR096C	0.0000006	0.000000785	0.00000141	0.00000384	0.00000218	0.0000034	0.000000617	0.000000486	0.00000123	0.00000118	0.000000979	0.000000291
P23585	YMR011W	0.00000096	0.000000418	0.000000479	0.000000606	0.00000041	0.000000486	0.000000506	0.000000197	0.000000608	0.000000582	0.000000396	0.000000941
P07284	YDR023W	0.000009	0.00000979	0.00000729	0.00000794	0.0000103	0.00000981	0.00000662	0.0000097	0.0000113	0.00000823	0.00000996	0.0000101
P37012	YMR105C	0.00000607	0.00000617	0.00000496	0.00000929	0.0000114	0.0000122	0.00000645	0.00000576	0.00000988	0.00000431	0.00000539	0.00000247
P33401	YKL127W	0.00000147	0.000000831	0.00000102	0.000000783	0.000000815	0.00000127	0.000000653	0.000000334	0.000000786	0.000000349	0.000000366	0.000000474
P10964	YOR341W	0.000000834	0.000000403	0.000000777	0.000000984	0.000000607	0.000000813	0.00000075	0.00000047	0.00000117	0.000000492	0.000000516	0.00000069
P04050	YDL140C	0.000000958	0.000000379	0.000000606	0.000000619	0.000000371	0.000000516	0.000000517	0.000000383	0.0000003	0.000000287	0.000000421	0.000000585
P50095	YLR432W	0.00000524	0.000007	0.00000739	0.00000935	0.00000914	0.00000751	0.0000055	0.00000558	0.0000056	0.0000113	0.00001	0.0000111
P50094	YML056C	0.00000285	0.00000228	0.00000169	0.00000214	0.00000223	0.00000358	0.00000179	0.00000135	0.00000215	0.00000206	0.00000216	0.00000181
P13663	YDR158W	0.000016	0.000017	0.000016	0.0000122	0.0000157	0.0000129	0.0000118	0.0000166	0.0000161	0.0000109	0.0000123	0.0000119
P08417	YPL262W	0.0000103	0.0000103	0.0000109	0.00000731	0.0000115	0.00000698	0.00000977	0.0000107	0.00000793	0.0000139	0.0000125	0.0000175
P13188	YOR168W	0.0000042	0.00000364	0.00000384	0.00000517	0.00000475	0.00000457	0.00000286	0.00000392	0.00000429	0.00000438	0.0000043	0.00000491
P26783	YJR123W	0.0000286	0.0000309	0.0000262	0.0000291	0.0000224	0.0000244	0.0000277	0.0000323	0.0000272	0.0000338	0.0000355	0.0000263
P07263	YPR033C	0.00000491	0.00000507	0.00000309	0.00000202	0.00000246	0.00000383	0.00000227	0.00000285	0.00000312	0.00000336	0.00000352	0.00000442
P38708	YHR020W	0.00000741	0.00000534	0.00000486	0.00000654	0.00000451	0.00000535	0.00000333	0.00000529	0.00000618	0.00000384	0.00000507	0.00000456
P32527	YGR285C	0.0000124	0.0000116	0.0000111	0.0000102	0.0000121	0.00000915	0.0000145	0.0000136	0.0000117	0.00000907	0.0000117	0.00000985
P04801	YIL078W	0.00000415	0.00000421	0.00000445	0.00000428	0.00000514	0.00000452	0.00000331	0.00000393	0.0000043	0.00000381	0.00000532	0.0000039
P25087	YML008C	0.0000119	0.0000121	0.0000111	0.0000089	0.00000692	0.000011	0.0000117	0.0000129	0.0000132	0.00000931	0.00000818	0.0000082
P41338	YPL028W	0.0000122	0.0000105	0.00000847	0.00000993	0.0000138	0.0000132	0.00000828	0.0000114	0.00000997	0.00000953	0.00000922	0.00000976
P07991	YLR438W	0.0000183	0.0000145	0.0000134	0.0000153	0.0000186	0.0000179	0.0000121	0.0000133	0.0000154	0.00000548	0.00000401	0.0000059
P38219	YBR025C	0.0000105	0.00000987	0.0000086	0.0000101	0.000014	0.0000155	0.00000977	0.0000107	0.0000109	0.0000137	0.0000162	0.0000129
P32476	YGR175C	0.0000115	0.0000088	0.00000751	0.00000604	0.00000521	0.00000443	0.00000643	0.00000816	0.00000955	0.000000926	0.000000971	0.000000816
P38934	YOR198C	0.0000117	0.00000758	0.00000868	0.00000964	0.00001	0.00000671	0.0000109	0.0000107	0.00000839	0.00000926	0.00000905	0.0000117
Q05506	YDR341C	0.00000598	0.00000845	0.00000484	0.00000527	0.00000779	0.00000601	0.00000511	0.00000523	0.0000053	0.00000674	0.00000707	0.00000673
P38714	YHR091C	7.05E-08	6.61E-08	4.92E-08	6.22E-08	6.48E-08	7.69E-08	0.000000147	5.71E-08	6.25E-08	0	0.000000177	5.26E-08
P07267	YPL154C	0.000011	0.0000119	0.0000137	0.0000155	0.0000134	0.0000139	0.0000122	0.0000103	0.0000113	0.00000718	0.00000824	0.00000883
Q06440	YLR429W	0.00000416	0.00000427	0.00000467	0.00000402	0.00000313	0.00000453	0.00000527	0.00000543	0.00000554	0.0000053	0.00000555	0.00000643
P30624	YOR317W	0.00000561	0.00000317	0.00000667	0.00000567	0.00000629	0.00000568	0.00000504	0.00000454	0.00000462	0.00000409	0.00000498	0.00000449
P38427	YML100W	0.00000156	0.00000178	0.00000171	0.00000308	0.00000321	0.00000381	0.00000153	0.00000215	0.00000201	0.00000176	0.00000169	0.00000184
P38426	YMR261C	0.000000714	0.000000237	0.000000914	0.00000088	0.000000783	0.00000126	0.00000026	0.000000133	0.000000145	0.000000605	0.000000635	0.000000346
P15202	YDR256C	0.0000122	0.0000121	0.0000116	0.0000114	0.00000997	0.0000104	0.00000608	0.00000619	0.00000678	0.00000753	0.00000964	0.0000102
P06738	YPR160W	0.00000498	0.00000553	0.00000347	0.00000466	0.0000043	0.00000576	0.00000282	0.00000478	0.0000058	0.000000626	0.000000656	0.000000333
P53312	YGR244C	0.00000857	0.0000118	0.0000126	0.00000965	0.0000108	0.000011	0.0000133	0.0000116	0.000012	0.0000122	0.000012	0.0000107
(P0CX56-P0CX55)	YML026C YDR450W	0.000032	0.0000474	0.0000381	0.0000482	0.0000294	0.0000349	0.0000562	0.0000476	0.0000449	0.0000395	0.0000522	0.0000503
(P0CX48-P0CX47)	YBR048W YDR025W	0.0000423	0.0000396	0.0000319	0.0000342	0.0000421	0.0000386	0.0000392	0.0000431	0.0000344	0.0000388	0.0000345	0.0000369
P32861	YKL035W	0.00000866	0.00000692	0.00000843	0.00000822	0.00000917	0.0000074	0.00000735	0.00000549	0.00000601	0.00000679	0.00000828	0.00000903
(P0CX44-P0CX43)	YGL135W YPL220W	0.0000216	0.0000241	0.0000226	0.0000209	0.0000257	0.0000305	0.0000239	0.0000244	0.0000191	0.0000237	0.0000352	0.0000242
P39730	YAL035W	0.00000328	0.00000285	0.00000279	0.00000353	0.0000028	0.0000026	0.00000191	0.0000016	0.00000311	0.00000258	0.00000355	0.00000317
(P0CX46-P0CX45)	YIL018W YFR031C-A	0.0000256	0.0000207	0.0000232	0.0000195	0.0000203	0.0000204	0.0000338	0.0000254	0.0000196	0.0000202	0.0000212	0.0000178
P11986	YJL153C	0.0000067	0.00000906	0.00000547	0.00000967	0.00000888	0.00000855	0.00000493	0.00000498	0.00000593	0.00000928	0.00000916	0.00000867
P53622	YDL145C	0.00000215	0.00000186	0.0000024	0.00000237	0.00000246	0.00000254	0.00000198	0.00000188	0.00000191	0.00000243	0.00000238	0.000002
P33299	YKL145W	0.00000684	0.00000702	0.00000477	0.00000661	0.0000046	0.00000485	0.00000652	0.00000661	0.00000606	0.00000526	0.00000552	0.00000609
P18759	YBR080C	0.000000414	0.000000388	0.00000053	0.00000103	0.000000247	5.65E-08	0.000000706	0.000000335	0.000000367	0.0000016	0.00000168	0.00000122
P52917	YPR173C	0	0	0.000000428	0	0.000000564	0.000000129	0	0.000000497	0.000000544	0.000000283	0	0.00000025
P07246	YMR083W	0.00000863	0.0000124	0.00000926	0.00000918	0.0000122	0.0000134	0.00000835	0.00000996	0.0000109	0.00000659	0.0000136	0.00000991
P23542	YLR027C	0.0000105	0.0000106	0.0000103	0.00000713	0.00000607	0.00000881	0.00000831	0.00000847	0.0000115	0.0000118	0.0000124	0.0000125
P09938	YJL026W	0.00000866	0.00000889	0.0000111	0.00000764	0.0000111	0.00000857	0.00000825	0.00000637	0.0000115	0.00000666	0.00000699	0.0000042
P34760	YML028W	0.0000378	0.0000433	0.0000264	0.0000243	0.0000299	0.00003	0.0000278	0.0000264	0.0000359	0.0000298	0.0000183	0.0000243
Q04120	YDR453C	0.00000315	0.00000295	0.00000306	0	0	0	0.000000819	0	0.000000986	0.000000334	0	0
P38968	YDL195W	0.00000284	0.00000187	0.00000198	0.00000177	0.00000214	0.00000272	0.00000171	0.00000162	0.00000221	0.00000144	0.00000178	0.00000149
P53090	YGL202W	0.0000113	0.000012	0.00000557	0.00000597	0.00000677	0.00000611	0.00000635	0.00000919	0.00000497	0.00000677	0.00000946	0.00000596
P15303	YPR181C	0.00000596	0.00000393	0.00000365	0.00000286	0.0000048	0.00000422	0.00000309	0.00000239	0.00000496	0.00000384	0.00000465	0.00000338
P21264	YOR128C	0.00000554	0.00000614	0.00000386	0.00000533	0.0000038	0.00000404	0.00000445	0.0000053	0.00000627	0.00000739	0.00000826	0.00000969
P53598	YOR142W	0.0000127	0.0000163	0.000013	0.0000132	0.0000116	0.0000176	0.0000147	0.0000161	0.0000143	0.0000107	0.0000133	0.0000121
P25443	YGL123W	0.0000221	0.0000207	0.000026	0.0000179	0.000027	0.0000169	0.0000231	0.0000223	0.0000165	0.0000202	0.0000296	0.0000248
P00175	YML054C	0.00000622	0.0000045	0.00000615	0.00000464	0.00000571	0.00000524	0.0000065	0.00000504	0.00000687	0.00000656	0.00000834	0.00000786
P33327	YDL215C	0.00000397	0.00000251	0.00000432	0.00000455	0.00000497	0.00000249	0.00000168	0.00000114	0.00000202	0.00000119	0.00000203	0.00000246
P38013	YLR109W	0.0000382	0.0000541	0.0000582	0.0000392	0.0000468	0.0000484	0.0000327	0.0000496	0.0000422	0.0000431	0.0000423	0.0000308
P47912	YMR246W	0.00000378	0.00000354	0.00000341	0.00000574	0.00000449	0.00000576	0.00000181	0.00000224	0.00000399	0.0000032	0.000004	0.00000256
P39002	YIL009W	5.91E-08	0	4.12E-08	5.22E-08	5.43E-08	6.45E-08	4.35E-08	0	0	0	5.25E-08	4.41E-08
P32599	YDR129C	0.00000593	0.00000361	0.00000445	0.00000563	0.00000586	0.0000042	0.00000504	0.0000041	0.00000607	0.00000394	0.00000527	0.00000347
P11412	YNL241C	0.00000726	0.00000624	0.00000506	0.00000487	0.00000507	0.00000792	0.00000491	0.00000638	0.00000643	0.00000667	0.00000645	0.00000683
Q08911	YOR388C	0.00000947	0.0000133	0.0000145	0.0000183	0.0000191	0.000019	0.000017	0.0000187	0.0000237	0.00000802	0.00000616	0.0000114
P33330	YOR184W	0.00000644	0.0000107	0.00000922	0.00001	0.00000733	0.0000114	0.00000905	0.00000995	0.00000506	0.0000137	0.0000117	0.0000128
P00958	YGR264C	0.00000336	0.00000407	0.00000403	0.00000324	0.00000308	0.000003	0.00000202	0.00000298	0.00000326	0.00000284	0.00000356	0.00000404
P33892	YGL195W	0.000000753	0.000000305	0.000000807	0.00000102	0.000000691	0.000000763	0.000000302	0.000000117	0.000000715	0.0000012	0.00000108	0.00000101
P25491	YNL064C	0.00000758	0.0000064	0.00000753	0.000017	0.0000124	0.0000109	0.00000859	0.00000676	0.0000074	0.0000114	0.0000112	0.0000137
P54838	YML070W	0.00000359	0.00000502	0.00000407	0.00000473	0.00000536	0.00000437	0.00000503	0.00000396	0.00000394	0.00000959	0.0000112	0.00000756
(P0CX40-P0CX39)	YER102W YBL072C	0.0000316	0.0000319	0.0000256	0.0000195	0.0000245	0.0000266	0.0000351	0.0000297	0.0000258	0.0000188	0.0000259	0.0000254
P38707	YHR019C	0.00000685	0.00000543	0.00000678	0.00000557	0.00000486	0.00000524	0.0000039	0.0000047	0.00000426	0.00000535	0.00000561	0.00000433
P14065	YOR120W	0.0000137	0.0000152	0.0000113	0.00000904	0.0000115	0.0000124	0.0000149	0.0000153	0.0000122	0.0000116	0.0000122	0.0000121
Q12458	YDR368W	0.00000363	0.00000495	0.00000253	0.00000546	0.00000144	0.00000576	0.00000326	0.00000428	0.00000194	0.00000605	0.00000256	0.00000533
P31373	YAL012W	0.00000503	0.00000906	0.0000106	0.00000637	0.00000888	0.00000406	0.0000112	0.00000783	0.00000857	0.0000121	0.0000162	0.0000161
Q05050	YMR031C	0.00000365	0.00000216	0.00000384	0.00000671	0.00000335	0.00000601	0.00000358	0.00000557	0.00000431	0.00000217	0.00000228	0.00000172
P22855	YGL156W	0.00000313	0.00000254	0.00000382	0.00000276	0.00000348	0.00000341	0.00000215	0.0000027	0.00000296	0.00000164	0.00000206	0.00000145
P15891	YCR088W	0.00000525	0.00000408	0.00000467	0.00000547	0.000004	0.00000573	0.00000421	0.00000502	0.00000685	0.00000485	0.00000508	0.000005
Q12428	YPR002W	0.00000535	0.00000604	0.0000045	0.00000838	0.000007	0.00000898	0.00000606	0.00000569	0.00000623	0.00000646	0.0000108	0.00000964
P15624	YLR060W	0.00000476	0.00000488	0.00000396	0.00000501	0.00000611	0.00000471	0.00000418	0.00000282	0.00000503	0.00000403	0.00000591	0.0000046
P43616	YFR044C	0.00000536	0.00000672	0.0000059	0.00000524	0.00000658	0.00000353	0.0000083	0.00000741	0.00000811	0.00000718	0.0000114	0.0000107
P36060	YKL150W	0.0000119	0.0000101	0.0000148	0.0000085	0.00000689	0.00000709	0.0000135	0.000016	0.0000139	0.0000244	0.0000315	0.0000402
P39935	YGR162W	0.00000134	0.00000143	0.00000212	0.00000227	0.0000014	0.00000306	0.00000157	0.00000156	0.00000189	0.000003	0.00000229	0.00000209
P39936	YGL049C	0.000000203	0.000000104	0.000000616	0.000000276	0.000000102	0.000000341	0.00000023	0.000000165	0.000000277	0.00000037	0.000000181	0.000000152
Q05911	YLR359W	0.00000478	0.00000729	0.00000588	0.00000471	0.00000544	0.00000582	0.00000671	0.0000048	0.00000633	0.00000605	0.0000075	0.00000487
P05317	YLR340W	0.0000125	0.0000164	0.000016	0.000011	0.0000137	0.0000112	0.000018	0.0000131	0.0000132	0.0000148	0.0000122	0.0000131
Q07653	YDL223C	0.00000224	0.00000288	0.00000261	0.00000417	0.00000323	0.00000435	0.00000311	0.00000304	0.00000234	0.00000279	0.00000199	0.00000099
P32481	YER025W	0.00000518	0.00000586	0.00000515	0.00000551	0.00000524	0.00000682	0.0000042	0.00000462	0.00000459	0.00000676	0.00000818	0.00000595
P31688	YDR074W	0.00000282	0.00000219	0.00000289	0.00000294	0.00000381	0.00000281	0.00000245	0.00000291	0.00000272	0.00000239	0.00000344	0.00000229
P25605	YCL009C	0.0000205	0.0000219	0.0000227	0.00000728	0.0000117	0.000009	0.0000172	0.0000144	0.0000182	0.00000977	0.0000158	0.00000861
P32796	YML042W	0.00000515	0.00000445	0.00000447	0.00000491	0.0000059	0.00000798	0.00000293	0.00000485	0.00000569	0.00000337	0.00000321	0.00000546
Q05022	YMR229C	0.00000115	0.00000126	0.00000139	0.00000146	0.00000105	0.000000518	0.00000138	0.00000109	0.00000147	0.00000159	0.000000699	0.00000157
P00950	YKL152C	0.0000161	0.0000151	0.0000124	0.0000203	0.0000245	0.0000176	0.0000156	0.0000172	0.0000129	0.0000243	0.0000158	0.0000275
Q07551	YDL124W	0.0000188	0.0000189	0.0000104	0.00000809	0.0000211	0.0000191	0.0000149	0.0000175	0.0000155	0.0000148	0.00000911	0.00000935
P28834	YNL037C	0.0000111	0.0000104	0.00000841	0.00000892	0.0000111	0.00000628	0.00000815	0.00000819	0.00000733	0.0000148	0.0000135	0.0000194
P26321	YPL131W	0.000011	0.0000151	0.0000152	0.0000108	0.0000148	0.00000955	0.0000139	0.0000176	0.0000167	0.0000136	0.0000131	0.0000141
P36013	YKL029C	0.00000197	0.00000243	0.00000305	0.00000229	0.000003	0.00000154	0.00000267	0.00000323	0.00000321	0.00000307	0.0000029	0.00000513
P54839	YML126C	0.00000887	0.00000831	0.00000713	0.0000041	0.00000427	0.0000045	0.00000703	0.00000665	0.00000671	0.00000394	0.00000564	0.00000712
P41940	YDL055C	0.00000914	0.0000113	0.00000837	0.00000972	0.000012	0.00000898	0.00000607	0.00000893	0.0000081	0.00000625	0.0000051	0.00000896
P39078	YDL143W	0.00000737	0.0000069	0.00000684	0.0000055	0.00000624	0.0000068	0.00000542	0.0000055	0.00000458	0.00000725	0.00000554	0.0000055
P47068	YJL020C	0.000001	0.000000813	0.00000184	0.00000284	0.00000296	0.00000396	0.00000154	0.00000184	0.0000017	0.000000966	0.00000142	0.00000096
Q06151	YLR270W	0.00000373	0.00000563	0.0000031	0.0000053	0.00000793	0.00000655	0.00000635	0.00000555	0.00000848	0.00000654	0.00000767	0.00000576
Q12123	YOR173W	0.00000367	0.0000048	0.00000166	0.00000521	0.00000779	0.00000644	0.00000911	0.00000545	0.00000834	0.00000311	0.00000389	0.00000224
P32074	YNL287W	0.00000416	0.00000166	0.00000201	0.00000254	0.00000243	0.00000341	0.00000178	0.00000112	0.00000235	0.00000224	0.000003	0.00000233
P28241	YOR136W	0.00000633	0.0000137	0.0000081	0.00000859	0.00000812	0.0000069	0.00000785	0.00000578	0.00000945	0.0000161	0.0000121	0.0000117
P0C2H6	YHR010W	0.0000519	0.0000527	0.0000456	0.000042	0.0000363	0.0000474	0.0000448	0.000042	0.0000386	0.0000335	0.0000351	0.0000325
P36112	YKR016W	0.0000055	0.00000565	0.00000458	0.00000678	0.00000554	0.00000545	0.00000524	0.00000577	0.00000582	0.00000603	0.00000633	0.00000662
P40495	YIL094C	0.0000125	0.00000822	0.0000101	0.0000102	0.00000887	0.00000862	0.00000646	0.0000071	0.00000488	0.00000819	0.0000094	0.0000101
P43567	YFL030W	0.00000914	0.00000938	0.00000637	0.00000591	0.00000687	0.0000073	0.00000737	0.0000103	0.00000735	0.0000108	0.0000131	0.0000158
P32449	YBR249C	0.0000097	0.00000744	0.00000807	0.00000777	0.00000891	0.0000096	0.00000924	0.00000643	0.0000086	0.00000746	0.00000782	0.00000793
P39940	YER125W	0.00000273	0.00000281	0.00000292	0.00000343	0.00000329	0.00000424	0.00000201	0.00000243	0.00000266	0.00000254	0.00000218	0.0000029
P32891	YDL174C	0.00000486	0.00000259	0.00000509	0.00000511	0.00000365	0.00000223	0.00000325	0.00000357	0.00000391	0.00000491	0.00000431	0.00000397
Q07478	YDL084W	0.00000733	0.00000752	0.0000088	0.00000587	0.00000737	0.00000654	0.00000644	0.00000594	0.00000841	0.00000741	0.00000777	0.00000708
P53549	YOR259C	0.00000267	0.0000035	0.00000342	0.00000281	0.00000343	0.00000348	0.00000317	0.00000216	0.00000194	0.00000317	0.00000283	0.00000279
Q01939	YGL048C	0.00000358	0.00000335	0.00000292	0.00000315	0.00000225	0.00000327	0.00000263	0.00000243	0.00000371	0.00000355	0.00000318	0.00000183
P33298	YDR394W	0.000000634	0.000000914	0.000000442	0.000000559	0.000000582	0.00000106	0.000000718	0.000000279	0.00000121	0.00000152	0.000000563	0.000000728
P38625	YMR217W	0.00000685	0.00000538	0.000004	0.0000025	0.00000577	0.00000458	0.00000504	0.00000555	0.00000557	0.00000533	0.0000066	0.00000511
P21801	YLL041C	0.0000103	0.0000122	0.0000121	0.0000115	0.0000107	0.00000989	0.00000959	0.0000129	0.0000115	0.0000135	0.0000116	0.0000191
P34216	YBL047C	0.0000011	0.000000719	0.00000151	0.00000191	0.00000173	0.00000147	0.000000991	0.00000164	0.000000874	0.000000934	0.000000682	0.000000823
P05737	YGL076C	0.0000103	0.0000154	0.0000082	0.000016	0.0000122	0.0000179	0.0000215	0.0000175	0.0000118	0.0000168	0.0000176	0.0000123
0	0	0.00000978	0.0000132	0.00000682	0.0000151	0.0000115	0.0000153	0.0000204	0.0000152	0.0000111	0.0000145	0.0000152	0.0000116
